"No.","Time","Source","Destination","Protocol","Length","Info"
"1097","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=256162 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1103]"
"1098","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=257602 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1103]"
"1099","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=259042 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1103]"
"1100","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=260482 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1103]"
"1101","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=261922 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1103]"
"1102","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=263362 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1103]"
"1103","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1104","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=266242 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1105","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=267682 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1106","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=269122 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1107","13.341814","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=270562 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1108","13.342173","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=2145 Ack=272002 Win=2047 Len=0"
"1109","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=272002 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1110","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=273442 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1111","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=274882 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1112","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=276322 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1113","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=277762 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1114","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=279202 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1115","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=280642 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1116]"
"1116","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1117","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=283522 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1118","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=284962 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1119","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=286402 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1120","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=287842 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1121","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=289282 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1122","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=290722 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1123","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=292162 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1124","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=293602 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1125","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=295042 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1126","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=296482 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1127]"
"1127","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1128","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=299362 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1129","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=300802 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1130","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=302242 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1131","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=303682 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1132","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=305122 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1133","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=306562 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1134","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=308002 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1135","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=309442 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1136","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=310882 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1137","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=312322 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1138]"
"1138","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1139","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=315202 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1140","13.342286","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=316642 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1141","13.342498","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=2145 Ack=318082 Win=2047 Len=0"
"1142","13.342563","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=318082 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1143","13.342563","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=319522 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1144","13.342563","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=320962 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1145","13.342563","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=322402 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1146","13.342563","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=323842 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1147","13.342563","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=325282 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1148","13.342606","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=2145 Ack=326722 Win=2047 Len=0"
"1149","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=326722 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1150","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=328162 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1151","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=329602 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1152]"
"1152","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1153","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=332482 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1154","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=333922 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1155","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=335362 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1156","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=336802 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1157","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=338242 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1158","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=339682 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1159","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=341122 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1160","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=342562 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1161","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=344002 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1162","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=345442 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1163]"
"1163","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1164","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=348322 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1165","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=349762 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1166","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=351202 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1167","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=352642 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1168","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=354082 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1169","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=355522 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1170","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=356962 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1171","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=358402 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1172","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=359842 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1173","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=361282 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1174","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=362722 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1175]"
"1175","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1176","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=365602 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1177","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=367042 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1178","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=368482 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1179","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=369922 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1180","13.353666","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=371362 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1181","13.353835","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=2145 Ack=372802 Win=2047 Len=0"
"1182","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=372802 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1183","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=374242 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1184","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=375682 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1185","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=377122 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1186","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=378562 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1187]"
"1187","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1188","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=381442 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1189","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=382882 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1190","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=384322 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1191","13.353918","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=385762 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1192","13.353953","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=2145 Ack=387202 Win=2047 Len=0"
"1193","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=387202 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1194","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=388642 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1195","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=390082 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1196","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=391522 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1197","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=392962 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1198","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=394402 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1199]"
"1199","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1200","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=397282 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1201","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=398722 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1202","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=400162 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1203","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=401602 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1204","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=403042 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1205","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=404482 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1206","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=405922 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1207","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=407362 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1208","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=408802 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1209","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=410242 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1210","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=411682 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1211]"
"1211","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1212","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=414562 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1223]"
"1213","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=416002 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1223]"
"1214","13.362006","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=417442 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1223]"
"1215","13.362119","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=2145 Ack=418882 Win=2047 Len=0"
"1216","13.371946","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=418882 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1223]"
"1217","13.371946","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=420322 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1223]"
"1218","13.371946","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=421762 Ack=2145 Win=2051 Len=1440 [TCP PDU reassembled in 1223]"
